Name,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Region,City,State-Province,CategoryName,ItemCost,NumberofItem
Erin,1955-02-09,S,F,erin25@adventure-works.com,40000,South,Walla Walla,Washington,,24.99,6
Charles,1954-02-26,S,M,charles13@adventure-works.com,40000,East,Vancouver,British Columbia,,21.49,67
Taylor,1953-09-13,M,F,taylor59@adventure-works.com,30000,South,Sooke,British Columbia,,2.29,39
Jeff,1953-07-10,M,M,jeff4@adventure-works.com,30000,West,Concord,California,,7.95,67
Riley,1953-12-04,S,F,riley9@adventure-works.com,30000,East,Ballard,Washington,,3.99,10
Thomas,1953-01-14,S,M,thomas51@adventure-works.com,40000,East,Beverly Hills,California,,8.99,69
Rodney,1968-05-20,S,M,rodney0@adventure-works.com,60000,South,Cloverdale,South Australia,,3.99,3
Suzanne,1968-02-25,M,F,suzanne9@adventure-works.com,60000,West,Cloverdale,South Australia,,28.99,7
Glenn,1968-10-18,M,M,glenn8@adventure-works.com,60000,South,Darlinghurst,New South Wales,,4.99,26
Devon,1968-08-27,S,M,devon11@adventure-works.com,70000,East,Brisbane,Queensland,,34.99,62
Troy,1967-10-15,S,M,troy16@adventure-works.com,60000,South,Goulburn,New South Wales,,4.99,79
Nancy,1967-10-23,M,F,nancy16@adventure-works.com,60000,West,Hervey Bay,Queensland,,49.99,55
Diana,1971-01-07,S,F,diana12@adventure-works.com,90000,East,Geelong,Victoria,,4.99,93
Nuan,1971-06-02,S,M,nuan1@adventure-works.com,90000,East,Hawthorne,Queensland,,35.0,85
Allison,1965-06-17,S,F,allison17@adventure-works.com,60000,South,Townsville,Queensland,,34.99,7
Glenn,1970-02-25,S,M,glenn4@adventure-works.com,110000,West,St. Leonards,New South Wales,,35.0,14
Nichole,1970-11-20,S,F,nichole5@adventure-works.com,110000,South,Sydney,New South Wales,,4.99,78
Nina,1964-10-22,S,F,nina12@adventure-works.com,60000,East,Wollongong,New South Wales,,21.98,60
Diana,1964-07-01,S,F,diana5@adventure-works.com,60000,South,Malabar,New South Wales,,34.99,81
Bethany,1964-10-18,M,F,bethany11@adventure-works.com,60000,West,Silverwater,New South Wales,,34.99,87
Joe,1969-10-27,S,M,joe10@adventure-works.com,70000,East,Brisbane,Queensland,,2443.35,35
Alvin,1969-11-07,M,M,alvin39@adventure-works.com,80000,East,Milsons Point,New South Wales,,32.6,82
Carolyn,1968-01-19,S,F,carolyn15@adventure-works.com,70000,South,Geelong,Victoria,,2294.99,16
Arturo,1968-07-22,S,M,arturo37@adventure-works.com,70000,West,Seaford,Victoria,,21.98,95
Willie,1963-09-02,M,M,willie2@adventure-works.com,100000,South,Warrnambool,Victoria,,8.99,21
Beth,1963-05-13,S,F,beth7@adventure-works.com,100000,East,Matraville,New South Wales,,2294.99,10
Rafael,1967-08-16,S,M,rafael46@adventure-works.com,70000,South,Cranbourne,Victoria,,4.99,82
Ross,1967-03-05,S,M,ross4@adventure-works.com,70000,West,East Brisbane,Queensland,,35.0,78
Phillip,1967-07-13,S,M,phillip4@adventure-works.com,70000,East,Hobart,Tasmania,,34.99,36
Rodney,1967-04-01,S,M,rodney6@adventure-works.com,70000,East,Perth,South Australia,,1214.85,94
Armando,1967-10-23,S,M,armando11@adventure-works.com,70000,South,Bendigo,Victoria,,53.99,79
Marie,1966-05-10,S,F,marie42@adventure-works.com,60000,West,Gold Coast,Queensland,,8.99,43
Colleen,1966-04-18,S,F,colleen24@adventure-works.com,70000,South,Port Macquarie,New South Wales,,1214.85,12
Jésus,1965-10-08,M,M,jésus19@adventure-works.com,60000,East,Cloverdale,South Australia,,1700.99,3
Meredith,1965-11-06,M,F,meredith3@adventure-works.com,60000,South,Hawthorne,Queensland,,53.99,12
Jill,1962-10-11,M,F,jill8@adventure-works.com,90000,West,Lavender Bay,New South Wales,,539.99,16
Max,1962-11-22,S,M,max9@adventure-works.com,90000,East,Matraville,New South Wales,,21.49,30
James,1962-07-03,S,M,james64@adventure-works.com,90000,East,Brisbane,Queensland,,3.99,99
Edgar,1962-11-18,M,M,edgar22@adventure-works.com,100000,South,Rhodes,New South Wales,,34.99,98
Alvin,1961-07-14,S,M,alvin34@adventure-works.com,70000,West,Rhodes,New South Wales,,539.99,38
Wesley,1964-02-14,M,M,wesley6@adventure-works.com,70000,South,Malabar,New South Wales,,63.5,39
Roger,1964-09-02,S,M,roger23@adventure-works.com,70000,East,Rockhampton,Queensland,,2443.35,18
Gavin,1980-05-24,S,M,gavin17@adventure-works.com,30000,South,Milwaukie,Oregon,,34.99,69
Andrea,1980-03-15,S,F,andrea17@adventure-works.com,40000,West,Port Hammond,British Columbia,,2443.35,14
Kayla,1980-04-25,M,F,kayla2@adventure-works.com,40000,East,Ballard,Washington,,32.6,44
Cameron,1980-08-18,M,M,cameron29@adventure-works.com,40000,East,Bremerton,Washington,,3.99,66
Victoria,1984-02-17,S,F,victoria68@adventure-works.com,30000,South,Concord,California,,2.29,81
Allen,1984-08-12,M,M,allen2@adventure-works.com,30000,West,Bremerton,Washington,,2443.35,64
Jason,1983-10-13,M,M,jason16@adventure-works.com,30000,South,Glendale,California,,4.99,81
Lucas,1983-02-18,S,M,lucas8@adventure-works.com,30000,East,Portland,Oregon,,8.99,72
Alexa,1984-07-12,M,F,alexa10@adventure-works.com,40000,South,W. Linn,Oregon,,2.29,90
Melvin,1941-03-15,M,M,melvin7@adventure-works.com,30000,West,Lavender Bay,New South Wales,,2384.07,13
Shawna,1941-08-11,S,F,shawna18@adventure-works.com,30000,East,Newcastle,New South Wales,,53.99,100
Abby,1941-09-10,S,F,abby15@adventure-works.com,40000,East,Townsville,Queensland,,539.99,14
Paige,1983-05-12,S,F,paige35@adventure-works.com,30000,South,Walla Walla,Washington,,539.99,49
Justin,1982-03-10,S,M,justin15@adventure-works.com,30000,West,Seattle,Washington,,1120.49,85
Nathaniel,1982-07-17,S,M,nathaniel17@adventure-works.com,40000,South,Shawnee,British Columbia,,53.99,69
Hector,1942-02-18,S,M,hector21@adventure-works.com,30000,East,East Brisbane,Queensland,,8.99,78
Bridget,1942-08-21,M,F,bridget12@adventure-works.com,40000,South,Milsons Point,New South Wales,,1120.49,76
Brandon,1983-10-12,S,M,brandon23@adventure-works.com,30000,West,Langley,British Columbia,,49.99,3
Rachel,1983-10-05,S,F,rachel39@adventure-works.com,30000,East,Langley,British Columbia,,24.49,72
Lucas,1983-07-02,S,M,lucas92@adventure-works.com,30000,East,N. Vancouver,British Columbia,,2384.07,68
Cassie,1944-08-20,M,F,cassie20@adventure-works.com,30000,South,Gold Coast,Queensland,,8.99,78
Glenn,1944-04-14,M,M,glenn7@adventure-works.com,40000,West,Warrnambool,Victoria,,4.99,88
Gilbert,1946-11-10,S,M,gilbert7@adventure-works.com,40000,South,Lane Cove,New South Wales,,34.99,10
Randall,1946-02-26,S,M,randall4@adventure-works.com,40000,East,Newcastle,New South Wales,,4.99,49
Briana,1946-07-12,S,F,briana18@adventure-works.com,50000,South,Sunbury,Victoria,,4.99,49
Jonathan,1969-08-15,M,M,jonathan31@adventure-works.com,40000,West,San Gabriel,California,,2.29,79
Miguel,1969-07-15,M,M,miguel64@adventure-works.com,50000,East,Seattle,Washington,,4.99,22
Gabrielle,1969-10-04,S,F,gabrielle40@adventure-works.com,50000,East,Salem,Oregon,,54.99,20
Julia,1969-11-09,S,F,julia37@adventure-works.com,50000,South,West Covina,California,,7.95,10
Jason,1969-06-26,S,M,jason49@adventure-works.com,50000,West,Cliffside,British Columbia,,69.99,58
Lydia,1969-08-11,S,F,lydia17@adventure-works.com,50000,South,Beverly Hills,California,,8.99,21
Orlando,1969-08-17,M,M,orlando2@adventure-works.com,50000,East,Burien,Washington,,69.99,28
Isaiah,1969-09-11,S,M,isaiah23@adventure-works.com,60000,South,Marysville,Washington,,63.5,57
Virginia,1972-11-03,M,F,virginia18@adventure-works.com,40000,West,Berlin,Nordrhein-Westfalen,,3.99,20
Casey,1972-08-02,M,M,casey26@adventure-works.com,40000,East,Frankfurt,Hessen,,7.95,62
Richard,1972-05-08,S,M,richard44@adventure-works.com,40000,East,Esher-Molesey,England,,1700.99,81
Priscilla,1972-08-01,M,F,priscilla13@adventure-works.com,40000,South,London,England,,34.99,37
Harold,1972-11-20,M,M,harold13@adventure-works.com,40000,West,London,England,,8.99,16
Bryant,1972-09-09,S,M,bryant18@adventure-works.com,40000,South,Newcastle upon Tyne,England,,8.99,34
Sheena,1971-06-03,S,F,sheena15@adventure-works.com,20000,East,Bobigny,Seine Saint Denis,,2443.35,96
Emmanuel,1971-09-26,S,M,emmanuel2@adventure-works.com,20000,South,Darmstadt,Hessen,,3.99,50
Cristina,1971-12-25,S,F,cristina11@adventure-works.com,20000,West,Hamburg,Hamburg,,2.29,82
Lee,1970-03-24,M,M,lee19@adventure-works.com,10000,East,Boulogne-Billancourt,Hauts de Seine,,49.99,61
Cheryl,1970-01-07,S,F,cheryl21@adventure-works.com,20000,East,Saarlouis,Saarland,,24.99,2
Dominic,1971-07-11,S,M,dominic4@adventure-works.com,40000,South,Esher-Molesey,England,,2.29,16
Randy,1971-03-13,S,M,randy11@adventure-works.com,40000,West,Reading,England,,4.99,65
Jermaine,1971-06-12,S,M,jermaine0@adventure-works.com,40000,South,W. York,England,,2.29,90
Arturo,1971-09-24,S,M,arturo20@adventure-works.com,40000,East,York,England,,24.99,32
Mason,1931-10-18,S,M,mason4@adventure-works.com,30000,South,Bottrop,Nordrhein-Westfalen,,2.29,15
Matthew,1970-12-14,M,M,matthew27@adventure-works.com,20000,West,Paderborn,Nordrhein-Westfalen,,3.99,97
Daisy,1970-10-02,M,F,daisy15@adventure-works.com,30000,East,Suresnes,Hauts de Seine,,24.99,54
Bobby,1970-07-25,M,M,bobby9@adventure-works.com,30000,East,Maidenhead,England,,159.0,94
Shane,1969-05-21,M,M,shane9@adventure-works.com,20000,South,Bonn,Hamburg,,21.49,38
Sergio,1969-09-06,M,M,sergio5@adventure-works.com,20000,West,Frankfurt am Main,Hamburg,,2.29,66
Matthew,1969-09-09,S,M,matthew23@adventure-works.com,20000,South,Oxford,England,,28.99,6
Rebekah,1969-08-27,M,F,rebekah38@adventure-works.com,30000,East,Saarlouis,Saarland,,4.99,24
Dominic,1969-02-13,M,M,dominic5@adventure-works.com,30000,South,Orleans,Loiret,,24.99,61
Craig,1969-05-13,M,M,craig13@adventure-works.com,30000,West,Saint Ouen,Charente-Maritime,,3.99,7
Teresa,1968-10-15,M,F,teresa16@adventure-works.com,20000,East,Paris La Defense,Hauts de Seine,,32.6,40
Melvin,1968-05-09,M,M,melvin2@adventure-works.com,20000,East,Mühlheim,Hamburg,,34.99,88
Karla,1968-09-13,M,F,karla1@adventure-works.com,20000,South,Wokingham,England,,4.99,100
Kaitlin,1967-06-16,S,F,kaitlin4@adventure-works.com,10000,West,Berkshire,England,,24.99,24
Latasha,1967-06-02,M,F,latasha20@adventure-works.com,10000,South,York,England,,4.99,65
Don,1967-03-05,S,M,don8@adventure-works.com,20000,East,Berlin,Hessen,,9.99,43
Franklin,1936-05-10,S,M,franklin1@adventure-works.com,20000,South,York,England,,69.99,45
Jenny,1937-12-03,S,F,jenny23@adventure-works.com,10000,West,Paris,Seine (Paris),,4.99,64
Calvin,1970-04-23,M,M,calvin8@adventure-works.com,40000,East,Paris,Seine (Paris),,54.99,71
Thomas,1970-02-18,M,M,thomas43@adventure-works.com,40000,East,Paris,Seine (Paris),,4.99,3
Summer,1970-05-14,S,F,summer17@adventure-works.com,40000,South,Paris,Seine (Paris),,4.99,40
Ebony,1970-10-14,S,F,ebony1@adventure-works.com,40000,West,Bottrop,Nordrhein-Westfalen,,2.29,11
Tamara,1970-06-17,M,F,tamara24@adventure-works.com,40000,South,Milton Keynes,England,,21.98,80
Sheena,1967-11-13,S,F,sheena16@adventure-works.com,30000,East,Orly,Val de Marne,,21.98,76
Raquel,1966-11-05,S,F,raquel8@adventure-works.com,30000,South,Eilenburg,Brandenburg,,7.95,7
Lydia,1938-04-08,S,F,lydia10@adventure-works.com,20000,West,Paris,Seine (Paris),,21.98,82
Arturo,1938-06-01,M,M,arturo24@adventure-works.com,30000,East,Bonn,Nordrhein-Westfalen,,49.99,64
Walter,1969-05-14,M,M,walter10@adventure-works.com,30000,East,Paris,Seine (Paris),,8.99,74
Bruce,1969-07-20,S,M,bruce0@adventure-works.com,40000,South,Kiel,Saarland,,24.99,98
Janet,1969-02-03,S,F,janet6@adventure-works.com,40000,West,Leipzig,Nordrhein-Westfalen,,4.99,21
Marvin,1969-10-24,M,M,marvin16@adventure-works.com,40000,South,Paderborn,Hamburg,,34.99,52
Jésus,1969-11-01,M,M,jésus2@adventure-works.com,40000,East,Warrington,England,,69.99,39
Damien,1968-04-21,S,M,damien29@adventure-works.com,30000,South,Saint Germain en Laye,Yveline,,8.99,35
Erik,1968-07-05,M,M,erik9@adventure-works.com,40000,West,Paderborn,Nordrhein-Westfalen,,24.99,63
Chloe,1967-05-06,S,F,chloe70@adventure-works.com,30000,East,Versailles,Yveline,,4.99,80
Meagan,1981-12-23,S,F,meagan4@adventure-works.com,20000,East,Versailles,Yveline,,8.99,15
Melissa,1980-09-25,M,F,melissa34@adventure-works.com,10000,South,Darmstadt,Hessen,,29.99,48
Samantha,1980-05-11,M,F,samantha1@adventure-works.com,20000,West,Cheltenham,England,,4.99,39
Heather,1983-08-24,M,F,heather2@adventure-works.com,20000,South,Les Ulis,Essonne,,4.99,19
Kelsey,1983-10-23,S,F,kelsey12@adventure-works.com,30000,East,Hamburg,Hamburg,,4.99,89
Lucas,1983-02-21,S,M,lucas49@adventure-works.com,30000,South,Hof,Bayern,,28.99,58
Cara,1967-10-17,M,F,cara4@adventure-works.com,40000,West,York,England,,2.29,20
Melinda,1966-09-18,M,F,melinda6@adventure-works.com,40000,East,Chatou,Yveline,,4.99,76
Arthur,1982-09-07,M,M,arthur17@adventure-works.com,30000,East,Roissy en Brie,Seine et Marne,,54.99,68
Lydia,1982-08-25,S,F,lydia2@adventure-works.com,30000,South,Villeneuve-d'Ascq,Nord,,4.99,53
Oscar,1981-09-25,S,M,oscar20@adventure-works.com,30000,West,Saint-Denis,Seine Saint Denis,,2.29,48
Pedro,1979-08-13,S,M,pedro38@adventure-works.com,10000,South,Bury,England,,4.99,48
Kellie,1979-03-02,M,F,kellie13@adventure-works.com,10000,East,München,Hamburg,,35.0,39
Lindsey,1979-10-21,S,F,lindsey10@adventure-works.com,20000,South,Berlin,Saarland,,34.99,25
Carrie,1980-11-23,S,F,carrie13@adventure-works.com,20000,West,Pantin,Seine Saint Denis,,24.49,1
Linda,1980-01-13,M,F,linda27@adventure-works.com,20000,East,Paris,Seine (Paris),,4.99,6
Blake,1980-02-19,S,M,blake1@adventure-works.com,20000,East,Saint-Denis,Seine Saint Denis,,35.0,14
Ian,1980-08-19,S,M,ian30@adventure-works.com,20000,South,Versailles,Yveline,,21.98,55
Tony,1980-06-08,S,M,tony9@adventure-works.com,20000,West,Versailles,Yveline,,2.29,27
Erik,1978-08-05,M,M,erik14@adventure-works.com,10000,South,Stuttgart,Saarland,,35.0,40
Tommy,1978-07-26,S,M,tommy1@adventure-works.com,20000,East,Peterborough,England,,8.99,16
Neil,1978-10-02,S,M,neil2@adventure-works.com,20000,South,Paris,Seine (Paris),,1700.99,87
Wesley,1978-08-11,S,M,wesley2@adventure-works.com,20000,West,Paris,Seine (Paris),,49.99,91
Kristopher,1978-06-11,M,M,kristopher20@adventure-works.com,20000,East,Braunschweig,Nordrhein-Westfalen,,564.99,61
Marie,1979-05-22,S,F,marie43@adventure-works.com,30000,North,Paris,Seine (Paris),,4.99,36
Donna,1979-11-04,S,F,donna17@adventure-works.com,30000,North,Braunschweig,Nordrhein-Westfalen,,9.99,5
Marie,1979-09-17,M,F,marie34@adventure-works.com,40000,West,Birmingham,England,,34.99,79
Gabrielle,1979-07-08,M,F,gabrielle48@adventure-works.com,40000,North,Leeds,England,,2319.99,85
Thomas,1979-02-14,M,M,thomas55@adventure-works.com,40000,East,Runcorn,England,,35.0,63
Donna,1966-10-02,M,F,donna6@adventure-works.com,10000,South,Solingen,Nordrhein-Westfalen,,2319.99,25
Stanley,1966-11-11,M,M,stanley21@adventure-works.com,10000,West,Sulzbach Taunus,Saarland,,21.98,30
Adriana,1965-01-17,S,F,adriana13@adventure-works.com,10000,East,Hamburg,Hessen,,34.99,31
Haley,1966-07-02,S,F,haley5@adventure-works.com,20000,East,Saint-Denis,Seine Saint Denis,,539.99,6
Terrance,1965-07-18,M,M,terrance13@adventure-works.com,20000,South,Bonn,Hamburg,,21.49,91
Laura,1965-10-16,M,F,laura19@adventure-works.com,20000,West,High Wycombe,England,,8.99,54
Rafael,1965-10-10,S,M,rafael21@adventure-works.com,20000,South,München,Nordrhein-Westfalen,,539.99,94
Adriana,1940-08-04,M,F,adriana3@adventure-works.com,20000,East,Neunkirchen,Saarland,,2443.35,48
Damien,1962-09-03,S,M,damien24@adventure-works.com,10000,South,Saarbrücken,Saarland,,3.99,38
Gabriel,1960-08-28,S,M,gabriel36@adventure-works.com,10000,West,Runcorn,England,,32.6,42
Beth,1960-09-08,M,F,beth18@adventure-works.com,20000,East,Wokingham,England,,2.29,92
Bonnie,1941-09-27,S,F,bonnie14@adventure-works.com,10000,East,Dunkerque,Nord,,2319.99,40
Jamie,1941-04-16,S,F,jamie19@adventure-works.com,20000,South,Braunschweig,Nordrhein-Westfalen,,742.35,38
Lindsay,1942-05-25,S,F,lindsay1@adventure-works.com,10000,West,Dunkerque,Nord,,8.99,89
Lindsey,1945-11-28,S,F,lindsey7@adventure-works.com,20000,South,Hamburg,Hessen,,2319.99,43
Laura,1945-06-06,S,F,laura9@adventure-works.com,30000,East,Salzgitter,Hessen,,2294.99,86
Bradley,1946-11-07,S,M,bradley17@adventure-works.com,10000,South,Colomiers,Garonne (Haute),,35.0,44
Geoffrey,1946-09-23,S,M,geoffrey14@adventure-works.com,10000,West,Paris,Seine (Paris),,4.99,66
Meredith,1983-05-23,S,F,meredith32@adventure-works.com,10000,East,Darlinghurst,New South Wales,,34.99,65
Victor,1984-08-25,M,M,victor15@adventure-works.com,20000,East,Melton,Victoria,,24.49,84
Victoria,1982-01-24,M,F,victoria31@adventure-works.com,10000,South,Caloundra,Queensland,,539.99,20
Dawn,1982-07-09,M,F,dawn23@adventure-works.com,10000,West,Sunbury,Victoria,,8.99,60
Lindsay,1982-06-27,S,F,lindsay0@adventure-works.com,10000,South,Lane Cove,New South Wales,,539.99,53
Cynthia,1982-07-28,S,F,cynthia5@adventure-works.com,10000,East,Cranbourne,Victoria,,8.99,45
Danny,1981-02-24,S,M,danny7@adventure-works.com,10000,South,St. Leonards,New South Wales,,4.99,92
Marco,1981-05-04,S,M,marco5@adventure-works.com,10000,North,Hervey Bay,Queensland,,24.49,23
Andres,1981-03-15,M,M,andres13@adventure-works.com,10000,East,South Melbourne,Victoria,,2384.07,88
Colin,1981-10-09,M,M,colin28@adventure-works.com,10000,East,Findon,South Australia,,8.99,74
Clinton,1983-07-22,S,M,clinton0@adventure-works.com,20000,South,Rockhampton,Queensland,,1120.49,80
Lucas,1982-08-20,S,M,lucas65@adventure-works.com,10000,West,Gold Coast,Queensland,,34.99,72
Eugene,1981-09-05,S,M,eugene19@adventure-works.com,10000,South,Rockhampton,Queensland,,2294.99,7
Roy,1981-06-19,S,M,roy33@adventure-works.com,20000,East,Matraville,New South Wales,,9.99,15
Lance,1947-11-26,M,M,lance5@adventure-works.com,30000,South,Solingen,Nordrhein-Westfalen,,4.99,94
Monica,1965-10-16,M,F,monica14@adventure-works.com,30000,West,Sulzbach Taunus,Saarland,,53.99,29
Jacqueline,1965-06-27,M,F,jacqueline43@adventure-works.com,30000,East,Cheltenham,England,,24.49,41
Dominique,1965-04-26,M,F,dominique8@adventure-works.com,30000,East,Oxon,England,,2319.99,99
Nathan,1964-08-25,S,M,nathan33@adventure-works.com,10000,North,Drancy,Seine Saint Denis,,34.99,28
Dana,1964-03-26,S,F,dana15@adventure-works.com,10000,West,Dunkerque,Nord,,8.99,12
Lacey,1964-03-14,M,F,lacey44@adventure-works.com,10000,South,Paris,Seine (Paris),,7.95,23
Carmen,1964-05-22,S,F,carmen16@adventure-works.com,20000,East,Oxford,England,,34.99,42
Jaime,1963-10-04,M,M,jaime36@adventure-works.com,20000,South,Saarbrücken,Saarland,,4.99,33
Jared,1963-09-23,S,M,jared6@adventure-works.com,20000,West,Hamburg,Hamburg,,34.99,73
Elizabeth,1963-07-03,M,F,elizabeth30@adventure-works.com,20000,East,Hamburg,Hamburg,,34.99,40
Neil,1963-07-06,M,M,neil3@adventure-works.com,20000,East,London,England,,32.6,3
Darren,1963-05-25,S,M,darren41@adventure-works.com,30000,South,Stoke-on-Trent,England,,539.99,16
Tommy,1962-07-04,M,M,tommy2@adventure-works.com,30000,West,Versailles,Yveline,,34.99,88
